Step,Temperature_K,Time_s,Rate,X_i,X_active,f_norm
Step_1_rxn,1023.15,25.80000000000001,0.01720233465873029,0.5408800011872998,0.5408800011872998,1.4575863931622444
Step_1_rxn,1023.15,26.400000000000013,0.01655428284177692,0.5641121113537956,0.5641121113537956,1.4026757354407986
Step_1_rxn,1023.15,27.00000000000001,0.01591006086524962,0.5864548478401537,0.5864548478401537,1.348089587351549
Step_1_rxn,1023.15,27.600000000000005,0.015306466510501757,0.6079388073333694,0.6079388073333694,1.2969458945956633
Step_1_rxn,1023.15,28.20000000000001,0.014643547431449595,0.6285511220410572,0.6285511220410572,1.2407755056011849
Step_1_rxn,1023.15,28.80000000000001,0.013801498156596878,0.6481276815936415,0.6481276815936415,1.169427075882399
Step_1_rxn,1023.15,29.400000000000013,0.01303666687748124,0.6665983475816935,0.6665983475816935,1.1046214731767185
Step_1_rxn,1023.15,30.0,0.012302677201084833,0.684037489200996,0.684037489200996,1.0424291378768118
Step_1_rxn,1023.15,30.600000000000016,0.011561753623542278,0.7004615603026145,0.7004615603026145,0.9796492800014721
Step_1_rxn,1023.15,31.200000000000014,0.010852504459255577,0.7158875878977075,0.7158875878977075,0.9195532551458382
Step_1_rxn,1023.15,31.800000000000015,0.010278561484482515,0.7304304920240772,0.7304304920240772,0.8709219799685639
Step_1_rxn,1023.15,32.40000000000001,0.009604420148348627,0.7441144347273235,0.7441144347273235,0.8138007078790057
Step_1_rxn,1023.15,33.000000000000014,0.008981903967248956,0.756905986767076,0.756905986767076,0.7610537329424549
